"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","date","precipType","temperatureHighError","temperatureLowError","temperatureMinError","temperatureMaxError","dewPointError","pressureError","windSpeedError","windBearingError","cloudCoverError","precipAccumulation","precipIntensityMaxError","precipIntensityError","precipProbabilityError"
1616209200,NA,NA,1616234280,1616277960,0.23,NA,NA,NA,NA,75.62,1616263860,64.91,1616317560,75.19,1616263860,65.46,1616317620,60.48,0.72,1014.4,9.05,NA,NA,259,0.45,6,1616256000,NA,NA,65.09,1616231220,75.62,1616263860,65.65,1616231220,75.19,1616263860,2021-03-20,NA,5.42,5.42,5.41,5.42,7.9,4.6,5.58,32,0.39,NA,NA,NA,NA
1616295600,NA,NA,1616320740,1616364300,0.26,NA,NA,NA,NA,75.45,1616350260,64.73,1616403960,75,1616350260,65.26,1616403960,60.33,0.72,1014.5,9.02,NA,NA,259,0.45,6,1616342400,NA,NA,64.91,1616317560,75.45,1616350260,65.46,1616317620,75,1616350260,2021-03-21,NA,5.42,5.42,5.42,5.42,7.91,4.7,5.58,32,0.39,NA,NA,NA,NA
1616382000,NA,NA,1616407200,1616450580,0.29,NA,NA,NA,NA,75.27,1616436600,64.56,1616490360,74.81,1616436600,65.07,1616490360,60.18,0.72,1014.6,8.99,NA,NA,259,0.45,6,1616428800,NA,NA,64.73,1616403960,75.27,1616436600,65.26,1616403960,74.81,1616436600,2021-03-22,NA,5.43,5.43,5.42,5.43,7.92,4.7,5.58,32,0.39,NA,NA,NA,NA
1616468400,NA,NA,1616493660,1616536920,0.33,NA,NA,NA,NA,75.09,1616523000,64.37,1616576700,74.61,1616523000,64.87,1616576760,60.02,0.72,1014.6,8.96,NA,NA,259,0.45,6,1616515200,NA,NA,64.56,1616490360,75.09,1616523000,65.07,1616490360,74.61,1616523000,2021-03-23,NA,5.43,5.43,5.43,5.43,7.93,4.7,5.57,32,0.39,NA,NA,NA,NA
1616554800,NA,NA,1616580060,1616623200,0.36,NA,NA,NA,NA,74.91,1616609400,64.19,1616663100,74.41,1616609400,64.68,1616663100,59.86,0.72,1014.7,8.93,NA,NA,259,0.45,6,1616601540,NA,NA,64.37,1616576700,74.91,1616609400,64.87,1616576760,74.41,1616609400,2021-03-24,NA,5.44,5.44,5.43,5.44,7.94,4.7,5.57,32,0.39,NA,NA,NA,NA
1616641200,NA,NA,1616666520,1616709540,0.4,NA,NA,NA,NA,74.73,1616695800,64.01,1616749500,74.23,1616695800,64.5,1616749500,59.7,0.72,1014.7,8.9,NA,NA,258,0.45,6,1616687940,NA,NA,64.19,1616663100,74.73,1616695800,64.68,1616663100,74.23,1616695800,2021-03-25,NA,5.44,5.44,5.44,5.44,7.95,4.7,5.57,32,0.39,NA,NA,NA,NA
1616727600,NA,NA,1616752980,1616795880,0.43,NA,NA,NA,NA,74.54,1616782140,63.82,1616835840,74.04,1616782140,64.31,1616835840,59.54,0.72,1014.8,8.87,NA,NA,258,0.45,5,1616774340,NA,NA,64.01,1616749500,74.54,1616782140,64.5,1616749500,74.04,1616782140,2021-03-26,NA,5.45,5.45,5.44,5.45,7.96,4.7,5.56,32,0.39,NA,NA,NA,NA
1616814000,NA,NA,1616839440,1616882160,0.47,NA,NA,NA,NA,74.35,1616868540,63.63,1616922240,73.85,1616868540,64.12,1616922240,59.38,0.72,1014.8,8.85,NA,NA,258,0.45,5,1616860740,NA,NA,63.82,1616835840,74.35,1616868540,64.31,1616835840,73.85,1616868540,2021-03-27,NA,5.45,5.45,5.45,5.46,7.98,4.7,5.56,32,0.39,NA,NA,NA,NA
1616900400,NA,NA,1616925840,1616968500,0.51,NA,NA,NA,NA,74.16,1616954940,63.44,1617008640,73.66,1616954940,63.93,1617008640,59.21,0.72,1014.9,8.82,NA,NA,258,0.45,5,1616947080,NA,NA,63.63,1616922240,74.16,1616954940,64.12,1616922240,73.66,1616954940,2021-03-28,NA,5.46,5.46,5.46,5.46,7.99,4.7,5.55,32,0.39,NA,NA,NA,NA
1616986800,NA,NA,1617012300,1617054780,0.55,NA,NA,NA,NA,73.97,1617041280,63.24,1617094980,73.47,1617041280,63.73,1617094980,59.04,0.72,1014.9,8.79,NA,NA,257,0.45,5,1617033480,NA,NA,63.44,1617008640,73.97,1617041280,63.93,1617008640,73.47,1617041280,2021-03-29,NA,5.47,5.47,5.46,5.47,8,4.7,5.55,32,0.39,NA,NA,NA,NA
1617073200,NA,NA,1617098760,1617141120,0.59,NA,NA,NA,NA,73.77,1617127680,63.05,1617181380,73.27,1617127680,63.54,1617181380,58.87,0.72,1015,8.77,NA,NA,257,0.45,5,1617119880,NA,NA,63.24,1617094980,73.77,1617127680,63.73,1617094980,73.27,1617127680,2021-03-30,NA,5.47,5.47,5.47,5.47,8.01,4.7,5.55,32,0.39,NA,NA,NA,NA
1617159600,NA,NA,1617185220,1617227460,0.62,NA,NA,NA,NA,73.58,1617214080,62.85,1617267780,73.08,1617214080,63.34,1617267780,58.7,0.72,1015,8.74,NA,NA,257,0.45,5,1617206280,NA,NA,63.05,1617181380,73.58,1617214080,63.54,1617181380,73.08,1617214080,2021-03-31,NA,5.48,5.48,5.47,5.48,8.02,4.7,5.54,33,0.39,NA,NA,NA,NA
1617246000,NA,NA,1617271680,1617313740,0.66,NA,NA,NA,NA,73.38,1617300480,62.65,1617354120,72.88,1617300480,63.14,1617354120,58.53,0.72,1015.1,8.72,NA,NA,257,0.45,5,1617292620,NA,NA,62.85,1617267780,73.38,1617300480,63.34,1617267780,72.88,1617300480,2021-04-01,NA,5.49,5.49,5.48,5.49,8.03,4.7,5.54,33,0.39,NA,NA,NA,NA
1617332400,NA,NA,1617358080,1617400080,0.7,NA,NA,NA,NA,73.18,1617386820,62.45,1617440520,72.68,1617386820,62.94,1617440520,58.35,0.72,1015.1,8.69,NA,NA,257,0.45,5,1617379020,NA,NA,62.65,1617354120,73.18,1617386820,63.14,1617354120,72.68,1617386820,2021-04-02,NA,5.49,5.49,5.49,5.5,8.04,4.8,5.53,33,0.39,NA,NA,NA,NA
1617418800,NA,NA,1617444540,1617486360,0.73,NA,NA,NA,NA,72.98,1617473220,62.25,1617526920,72.48,1617473220,62.74,1617526920,58.17,0.73,1015.2,8.67,NA,NA,256,0.45,5,1617465420,NA,NA,62.45,1617440520,72.98,1617473220,62.94,1617440520,72.48,1617473220,2021-04-03,NA,5.5,5.5,5.5,5.5,8.06,4.8,5.53,33,0.39,NA,NA,NA,NA
1617505200,NA,NA,1617531000,1617572700,0.77,NA,NA,NA,NA,72.77,1617559620,62.04,1617613260,72.27,1617559620,62.53,1617613260,58,0.73,1015.2,8.65,NA,NA,256,0.45,5,1617551760,NA,NA,62.25,1617526920,72.77,1617559620,62.74,1617526920,72.27,1617559620,2021-04-04,NA,5.51,5.51,5.5,5.51,8.07,4.8,5.52,33,0.39,NA,NA,NA,NA
1617591600,NA,NA,1617617460,1617659040,0.8,NA,NA,NA,NA,72.57,1617646020,61.83,1617699660,72.07,1617646020,62.32,1617699660,57.82,0.73,1015.3,8.62,NA,NA,256,0.45,5,1617638160,NA,NA,62.04,1617613260,72.57,1617646020,62.53,1617613260,72.07,1617646020,2021-04-05,NA,5.52,5.52,5.51,5.52,8.08,4.8,5.52,33,0.39,NA,NA,NA,NA
1617678000,NA,NA,1617703860,1617745320,0.84,NA,NA,NA,NA,72.36,1617732360,61.63,1617786060,71.86,1617732360,62.12,1617786060,57.64,0.73,1015.3,8.6,NA,NA,256,0.45,5,1617724560,NA,NA,61.83,1617699660,72.36,1617732360,62.32,1617699660,71.86,1617732360,2021-04-06,NA,5.52,5.52,5.52,5.53,8.09,4.8,5.51,33,0.39,NA,NA,NA,NA
1617764400,NA,NA,1617790320,1617831660,0.87,NA,NA,NA,NA,72.15,1617818760,61.42,1617872400,71.65,1617818760,61.91,1617872400,57.45,0.73,1015.4,8.58,NA,NA,255,0.45,5,1617810960,NA,NA,61.63,1617786060,72.15,1617818760,62.12,1617786060,71.65,1617818760,2021-04-07,NA,5.53,5.53,5.53,5.53,8.1,4.8,5.51,33,0.39,NA,NA,NA,NA
1617850800,NA,NA,1617876780,1617918000,0.9,NA,NA,NA,NA,71.94,1617905160,61.2,1617958800,71.44,1617905160,61.69,1617958800,57.27,0.73,1015.4,8.56,NA,NA,255,0.45,5,1617897300,NA,NA,61.42,1617872400,71.94,1617905160,61.91,1617872400,71.44,1617905160,2021-04-08,NA,5.54,5.54,5.53,5.54,8.11,4.8,5.5,33,0.39,NA,NA,NA,NA
1617937200,NA,NA,1617963240,1618004280,0.93,NA,NA,NA,NA,71.73,1617991560,60.99,1618045200,71.23,1617991560,61.48,1618045200,57.09,0.73,1015.5,8.54,NA,NA,255,0.46,5,1617983700,NA,NA,61.2,1617958800,71.73,1617991560,61.69,1617958800,71.23,1617991560,2021-04-09,NA,5.55,5.55,5.54,5.55,8.13,4.9,5.5,33,0.39,NA,NA,NA,NA
1618023600,NA,NA,1618049640,1618090620,0.97,NA,NA,NA,NA,71.51,1618077900,60.78,1618131600,71.01,1618077900,61.27,1618131600,56.9,0.73,1015.5,8.52,NA,NA,254,0.46,5,1618070100,NA,NA,60.99,1618045200,71.51,1618077900,61.48,1618045200,71.01,1618077900,2021-04-10,NA,5.56,5.56,5.55,5.56,8.14,4.9,5.49,33,0.39,NA,NA,NA,NA
1618110000,NA,NA,1618136100,1618176960,1,NA,NA,NA,NA,71.3,1618164300,60.56,1618217940,70.8,1618164300,61.05,1618217940,56.71,0.73,1015.6,8.5,NA,NA,254,0.46,5,1618156500,NA,NA,60.78,1618131600,71.3,1618164300,61.27,1618131600,70.8,1618164300,2021-04-11,NA,5.56,5.56,5.56,5.57,8.15,4.9,5.49,33,0.39,NA,NA,NA,NA
1618196400,NA,NA,1618222560,1618263300,0.03,NA,NA,NA,NA,71.08,1618250700,60.34,1618304340,70.58,1618250700,60.83,1618304340,56.53,0.73,1015.6,8.48,NA,NA,254,0.46,4,1618242840,NA,NA,60.56,1618217940,71.08,1618250700,61.05,1618217940,70.58,1618250700,2021-04-12,NA,5.57,5.57,5.57,5.57,8.16,4.9,5.48,33,0.39,NA,NA,NA,NA
1618282800,NA,NA,1618309020,1618349580,0.06,NA,NA,NA,NA,70.86,1618337100,60.12,1618390740,70.36,1618337100,60.61,1618390740,56.34,0.73,1015.7,8.46,NA,NA,254,0.46,4,1618329240,NA,NA,60.34,1618304340,70.86,1618337100,60.83,1618304340,70.36,1618337100,2021-04-13,NA,5.58,5.58,5.57,5.58,8.17,4.9,5.48,33,0.39,NA,NA,NA,NA
1618369200,NA,NA,1618395480,1618435920,0.09,NA,NA,NA,NA,70.65,1618423440,59.9,1618477140,70.15,1618423440,60.39,1618477140,56.15,0.73,1015.7,8.45,NA,NA,253,0.46,4,1618415640,NA,NA,60.12,1618390740,70.65,1618423440,60.61,1618390740,70.15,1618423440,2021-04-14,NA,5.59,5.59,5.58,5.59,8.18,5,5.47,33,0.39,NA,NA,NA,NA
1618455600,NA,NA,1618481880,1618522260,0.12,NA,NA,NA,NA,70.43,1618509840,59.68,1618563540,69.93,1618509840,60.17,1618563540,55.96,0.73,1015.8,8.43,NA,NA,253,0.46,4,1618502040,NA,NA,59.9,1618477140,70.43,1618509840,60.39,1618477140,69.93,1618509840,2021-04-15,NA,5.6,5.6,5.59,5.6,8.19,5,5.47,33,0.39,NA,NA,NA,NA
1618542000,NA,NA,1618568340,1618608540,0.15,NA,NA,NA,NA,70.2,1618596240,59.46,1618649880,69.7,1618596240,59.95,1618649880,55.77,0.73,1015.8,8.42,NA,NA,253,0.46,4,1618588440,NA,NA,59.68,1618563540,70.2,1618596240,60.17,1618563540,69.7,1618596240,2021-04-16,NA,5.61,5.61,5.6,5.61,8.21,5,5.46,33,0.4,NA,NA,NA,NA
1618628400,NA,NA,1618654800,1618694880,0.18,NA,NA,NA,NA,69.98,1618682640,59.24,1618736280,69.48,1618682640,59.73,1618736280,55.58,0.73,1015.9,8.4,NA,NA,252,0.47,4,1618674780,NA,NA,59.46,1618649880,69.98,1618682640,59.95,1618649880,69.48,1618682640,2021-04-17,NA,5.62,5.62,5.61,5.62,8.22,5,5.45,33,0.4,NA,NA,NA,NA
1618714800,NA,NA,1618741260,1618781220,0.21,NA,NA,NA,NA,69.76,1618769040,59.01,1618822680,69.26,1618769040,59.5,1618822680,55.39,0.73,1015.9,8.39,NA,NA,252,0.47,4,1618761180,NA,NA,59.24,1618736280,69.76,1618769040,59.73,1618736280,69.26,1618769040,2021-04-18,NA,5.63,5.63,5.62,5.63,8.23,5,5.45,33,0.4,NA,NA,NA,NA
1618801200,NA,NA,1618827660,1618867560,0.24,NA,NA,NA,NA,69.53,1618855380,58.79,1618909080,69.03,1618855380,59.28,1618909080,55.2,0.73,1016,8.37,NA,NA,251,0.47,4,1618847580,NA,NA,59.01,1618822680,69.53,1618855380,59.5,1618822680,69.03,1618855380,2021-04-19,NA,5.63,5.63,5.63,5.64,8.24,5.1,5.44,33,0.4,NA,NA,NA,NA
1618887600,NA,NA,1618914120,1618953900,0.27,NA,NA,NA,NA,69.31,1618941780,58.56,1618995480,68.81,1618941780,59.05,1618995480,55.01,0.74,1016,8.36,NA,NA,251,0.47,4,1618933980,NA,NA,58.79,1618909080,69.31,1618941780,59.28,1618909080,68.81,1618941780,2021-04-20,NA,5.64,5.64,5.64,5.64,8.25,5.1,5.44,33,0.4,NA,NA,NA,NA
1618974000,NA,NA,1619000580,1619040180,0.31,NA,NA,NA,NA,69.08,1619028180,58.33,1619081880,68.58,1619028180,58.82,1619081880,54.81,0.74,1016.1,8.35,NA,NA,251,0.47,4,1619020380,NA,NA,58.56,1618995480,69.08,1619028180,59.05,1618995480,68.58,1619028180,2021-04-21,NA,5.65,5.65,5.64,5.65,8.26,5.1,5.43,33,0.4,NA,NA,NA,NA
1619060400,NA,NA,1619087040,1619126520,0.34,NA,NA,NA,NA,68.85,1619114580,58.11,1619168280,68.35,1619114580,58.6,1619168280,54.62,0.74,1016.1,8.34,NA,NA,250,0.47,4,1619106720,NA,NA,58.33,1619081880,68.85,1619114580,58.82,1619081880,68.35,1619114580,2021-04-22,NA,5.66,5.66,5.65,5.66,8.27,5.1,5.43,33,0.4,NA,NA,NA,NA
1619146800,NA,NA,1619173500,1619212860,0.38,NA,NA,NA,NA,68.63,1619200980,57.88,1619254620,68.13,1619200980,58.37,1619254620,54.43,0.74,1016.2,8.33,NA,NA,250,0.48,4,1619193120,NA,NA,58.11,1619168280,68.63,1619200980,58.6,1619168280,68.13,1619200980,2021-04-23,NA,5.67,5.67,5.66,5.67,8.28,5.2,5.42,33,0.4,NA,NA,NA,NA
1619233200,NA,NA,1619259900,1619299200,0.42,NA,NA,NA,NA,68.4,1619287380,57.65,1619341020,67.9,1619287380,58.14,1619341020,54.24,0.74,1016.2,8.32,NA,NA,249,0.48,4,1619279520,NA,NA,57.88,1619254620,68.4,1619287380,58.37,1619254620,67.9,1619287380,2021-04-24,NA,5.68,5.68,5.67,5.68,8.29,5.2,5.41,33,0.4,NA,NA,NA,NA
1619319600,NA,NA,1619346360,1619385540,0.45,NA,NA,NA,NA,68.17,1619373720,57.42,1619427420,67.67,1619373720,57.91,1619427420,54.05,0.74,1016.2,8.31,NA,NA,249,0.48,4,1619365920,NA,NA,57.65,1619341020,68.17,1619373720,58.14,1619341020,67.67,1619373720,2021-04-25,NA,5.69,5.69,5.68,5.69,8.3,5.2,5.41,33,0.4,NA,NA,NA,NA
1619406000,NA,NA,1619432820,1619471880,0.49,NA,NA,NA,NA,67.94,1619460120,57.19,1619513820,67.44,1619460120,57.68,1619513820,53.86,0.74,1016.3,8.3,NA,NA,248,0.48,4,1619452320,NA,NA,57.42,1619427420,67.94,1619460120,57.91,1619427420,67.44,1619460120,2021-04-26,NA,5.7,5.7,5.69,5.7,8.32,5.2,5.4,33,0.4,NA,NA,NA,NA
1619492400,NA,NA,1619519280,1619558220,0.53,NA,NA,NA,NA,67.71,1619546520,56.97,1619600220,67.21,1619546520,57.46,1619600220,53.67,0.74,1016.3,8.29,NA,NA,248,0.48,4,1619538720,NA,NA,57.19,1619513820,67.71,1619546520,57.68,1619513820,67.21,1619546520,2021-04-27,NA,5.71,5.71,5.7,5.71,8.33,5.3,5.39,33,0.4,NA,NA,NA,NA
1619578800,NA,NA,1619605740,1619644560,0.57,NA,NA,NA,NA,67.48,1619632920,56.74,1619686620,66.98,1619632920,57.23,1619686620,53.47,0.74,1016.4,8.28,NA,NA,247,0.48,4,1619625120,NA,NA,56.97,1619600220,67.48,1619632920,57.46,1619600220,66.98,1619632920,2021-04-28,NA,5.72,5.72,5.71,5.72,8.34,5.3,5.39,33,0.4,NA,NA,NA,NA
1619665200,NA,NA,1619692140,1619730900,0.61,NA,NA,NA,NA,67.26,1619719320,56.51,1619773020,66.76,1619719320,57,1619773020,53.28,0.74,1016.4,8.27,NA,NA,246,0.49,4,1619711460,NA,NA,56.74,1619686620,67.26,1619719320,57.23,1619686620,66.76,1619719320,2021-04-29,NA,5.73,5.73,5.72,5.73,8.35,5.3,5.38,33,0.4,NA,NA,NA,NA
1619751600,NA,NA,1619778600,1619817240,0.65,NA,NA,NA,NA,67.03,1619805720,56.28,1619859420,66.53,1619805720,56.77,1619859420,53.09,0.74,1016.5,8.26,NA,NA,246,0.49,3,1619797860,NA,NA,56.51,1619773020,67.03,1619805720,57,1619773020,66.53,1619805720,2021-04-30,NA,5.74,5.74,5.73,5.74,8.36,5.3,5.38,33,0.4,NA,NA,NA,NA
1619838000,NA,NA,1619865060,1619903580,0.69,NA,NA,NA,NA,66.8,1619892120,56.05,1619945760,66.3,1619892120,56.54,1619945760,52.9,0.74,1016.5,8.26,NA,NA,245,0.49,3,1619884260,NA,NA,56.28,1619859420,66.8,1619892120,56.77,1619859420,66.3,1619892120,2021-05-01,NA,5.74,5.74,5.74,5.75,8.37,5.4,5.37,33,0.4,NA,NA,NA,NA
1619924400,NA,NA,1619951520,1619989920,0.72,NA,NA,NA,NA,66.57,1619978520,55.82,1620032160,66.07,1619978520,56.31,1620032160,52.72,0.74,1016.6,8.25,NA,NA,244,0.49,3,1619970660,NA,NA,56.05,1619945760,66.57,1619978520,56.54,1619945760,66.07,1619978520,2021-05-02,NA,5.75,5.75,5.75,5.76,8.38,5.4,5.36,33,0.4,NA,NA,NA,NA
1620010800,NA,NA,1620037980,1620076260,0.76,NA,NA,NA,NA,66.34,1620064920,55.6,1620118560,65.84,1620064920,56.09,1620118560,52.53,0.75,1016.6,8.25,NA,NA,243,0.5,3,1620057060,NA,NA,55.82,1620032160,66.34,1620064920,56.31,1620032160,65.84,1620064920,2021-05-03,NA,5.76,5.76,5.76,5.76,8.39,5.4,5.36,33,0.4,NA,NA,NA,NA
1620097200,NA,NA,1620124380,1620162600,0.79,NA,NA,NA,NA,66.12,1620151320,55.37,1620204960,65.62,1620151320,55.86,1620204960,52.34,0.75,1016.6,8.24,NA,NA,242,0.5,3,1620143460,NA,NA,55.6,1620118560,66.12,1620151320,56.09,1620118560,65.62,1620151320,2021-05-04,NA,5.77,5.77,5.76,5.77,8.4,5.4,5.35,33,0.4,NA,NA,NA,NA
1620183600,NA,NA,1620210840,1620248940,0.82,NA,NA,NA,NA,65.89,1620237660,55.14,1620291360,65.39,1620237660,55.63,1620291360,52.15,0.75,1016.7,8.24,NA,NA,241,0.5,3,1620229860,NA,NA,55.37,1620204960,65.89,1620237660,55.86,1620204960,65.39,1620237660,2021-05-05,NA,5.78,5.78,5.77,5.78,8.41,5.5,5.35,33,0.4,NA,NA,NA,NA
1620270000,NA,NA,1620297300,1620335280,0.85,NA,NA,NA,NA,65.66,1620324060,54.92,1620377760,65.16,1620324060,55.41,1620377760,51.97,0.75,1016.7,8.23,NA,NA,240,0.5,3,1620316260,NA,NA,55.14,1620291360,65.66,1620324060,55.63,1620291360,65.16,1620324060,2021-05-06,NA,5.79,5.79,5.78,5.79,8.42,5.5,5.34,33,0.4,NA,NA,NA,NA
1620356400,NA,NA,1620383760,1620421620,0.88,NA,NA,NA,NA,65.44,1620410460,54.69,1620464160,64.94,1620410460,55.18,1620464160,51.78,0.75,1016.8,8.23,NA,NA,239,0.5,3,1620402660,NA,NA,54.92,1620377760,65.44,1620410460,55.41,1620377760,64.94,1620410460,2021-05-07,NA,5.8,5.8,5.79,5.8,8.43,5.5,5.33,33,0.4,NA,NA,NA,NA
1620442800,NA,NA,1620470160,1620507960,0.91,NA,NA,NA,NA,65.21,1620496860,54.47,1620550560,64.71,1620496860,54.96,1620550560,51.6,0.75,1016.8,8.23,NA,NA,237,0.51,3,1620489060,NA,NA,54.69,1620464160,65.21,1620496860,55.18,1620464160,64.71,1620496860,2021-05-08,NA,5.81,5.81,5.8,5.81,8.44,5.6,5.33,33,0.4,NA,NA,NA,NA
1620529200,NA,NA,1620556620,1620594300,0.95,NA,NA,NA,NA,64.99,1620583260,54.25,1620636960,64.49,1620583260,54.74,1620636960,51.42,0.75,1016.8,8.22,NA,NA,235,0.51,3,1620575460,NA,NA,54.47,1620550560,64.99,1620583260,54.96,1620550560,64.49,1620583260,2021-05-09,NA,5.82,5.82,5.81,5.82,8.45,5.6,5.32,33,0.4,NA,NA,NA,NA
